741	20180803	100.0	8
747	20180803	165.0	564
778	20180803	393.0	19
787	20180803	100.0	1913
788	20180803	130.0	33
829	20180803	100.0	33
833	20180803	200.0	134
835	20180803	180.0	28
848	20180803	150.0	2
850	20180803	168.0	20
851	20180803	0.0	0
852	20180803	150.0	1
854	20180803	150.0	2
858	20180803	640.0	2
861	20180803	989.0	1
862	20180803	774.0	1
867	20180803	100.0	18
873	20180803	0.0	0
889	20180803	0.0	0
905	20180803	100.0	489
907	20180803	100.0	16
908	20180803	100.0	2
982	20180803	206.0	2
989	20180803	1885.0	4
998	20180803	100.0	66
1004	20180803	172.0	986
1005	20180803	100.0	2482
1007	20180803	100.0	152
1008	20180803	100.0	839
1013	20180803	130.0	2
1080	20180803	0.0	0
1123	20180803	100.0	2
1126	20180803	420.0	3
1127	20180803	0.0	0
1133	20180803	0.0	0
1137	20180803	0.0	0
1151	20180803	410.0	4
1160	20180803	110.0	7
1163	20180803	100.0	106
1240	20180803	1400.0	1
1241	20180803	100.0	2
1298	20180803	3720.0	12
1301	20180803	3584.0	74
1318	20180803	0.0	0
1319	20180803	0.0	0
1325	20180803	0.0	0
1326	20180803	0.0	0
1327	20180803	150.0	1
1328	20180803	0.0	0
1329	20180803	150.0	1
1331	20180803	0.0	0
1334	20180803	0.0	0
1351	20180803	200.0	2
1361	20180803	195.0	1
1364	20180803	0.0	0
1367	20180803	1478.0	176
1370	20180803	210.0	1
1383	20180803	199.0	428
1384	20180803	199.0	117
1404	20180803	475000.0	1
1435	20180803	0.0	0
1437	20180803	100.0	1
1442	20180803	100.0	33
1444	20180803	120.0	9
1449	20180803	144.0	330
1450	20180803	182.0	28250
1451	20180803	944.0	7589
1452	20180803	995.0	5667
1453	20180803	734.0	5189
1454	20180803	874.0	10342
1455	20180803	842.0	5223
1490	20180803	160.0	7
1491	20180803	220.0	1
1492	20180803	0.0	0
1493	20180803	8357.0	65
1547	20180803	0.0	0
1548	20180803	4000.0	1
1592	20180803	4558.0	3574
1613	20180803	0.0	0
1614	20180803	0.0	0
1655	20180803	120.0	2
1673	20180803	100.0	5
1690	20180803	410.0	3
1691	20180803	410.0	2
1704	20180803	0.0	0
1720	20180803	0.0	0
1721	20180803	13000.0	3
1750	20180803	100.0	1
1751	20180803	100.0	1
1752	20180803	0.0	0
1754	20180803	0.0	0
1755	20180803	0.0	0
1756	20180803	0.0	0
1757	20180803	0.0	0
1758	20180803	548.0	2
1769	20180803	100.0	3
1772	20180803	0.0	0
1774	20180803	130.0	2
1776	20180803	0.0	0
1777	20180803	130.0	100
1778	20180803	991.0	86
1779	20180803	0.0	0
1780	20180803	240.0	7
1784	20180803	0.0	0
1791	20180803	110.0	3
1793	20180803	130.0	152
1794	20180803	100.0	557
1900	20180803	130.0	164
1902	20180803	130.0	2
1903	20180803	130.0	3
1904	20180803	130.0	94
1905	20180803	130.0	5
1906	20180803	130.0	3
1907	20180803	130.0	107
1918	20180803	472.0	2
1921	20180803	0.0	0
1922	20180803	100.0	405
1923	20180803	864.0	1927
1929	20180803	220.0	5
1930	20180803	220.0	5
1932	20180803	220.0	2
1933	20180803	0.0	0
1934	20180803	240.0	1
1941	20180803	400.0	1
1942	20180803	0.0	0
1946	20180803	0.0	0
1948	20180803	0.0	0
1952	20180803	100.0	3
1953	20180803	132.0	1
1954	20180803	2720.0	1407
1956	20180803	1963.0	51
1957	20180803	150.0	374
1958	20180803	130.0	375
1959	20180803	2435.0	7526
1963	20180803	108.0	145
1965	20180803	265.0	1170
1972	20180803	0.0	0
2029	20180803	385.0	201
2030	20180803	1087.0	408
2031	20180803	612.0	261
2032	20180803	343.0	455
2033	20180803	1349.0	670
2034	20180803	367.0	194
2041	20180803	0.0	0
2055	20180803	150.0	12
2056	20180803	150.0	3
2057	20180803	435.0	1
2058	20180803	1009.0	72
2059	20180803	0.0	0
2060	20180803	352.0	14
2061	20180803	315.0	4
2062	20180803	295.0	22
2063	20180803	140.0	450
2068	20180803	300.0	57
2069	20180803	299.0	484
2070	20180803	1001.0	565
2071	20180803	288.0	254
2079	20180803	2000.0	1
2091	20180803	0.0	0
2092	20180803	200.0	8
2093	20180803	0.0	0
2121	20180803	160.0	19
2123	20180803	190.0	2
2126	20180803	250.0	1
2127	20180803	100.0	157
2128	20180803	0.0	0
2170	20180803	5000.0	3
2211	20180803	69696.0	1
2238	20180803	0.0	0
2239	20180803	351.0	106
2241	20180803	354.0	33
2242	20180803	310.0	231
2243	20180803	413.0	77
2244	20180803	348.0	98
2247	20180803	0.0	0
2264	20180803	132.0	28
2270	20180803	0.0	0
2271	20180803	100.0	61
2272	20180803	100.0	2
2273	20180803	100.0	1
2274	20180803	100.0	679
2276	20180803	0.0	0
2283	20180803	0.0	0
2336	20180803	420.0	745
2337	20180803	336.0	519
2348	20180803	300.0	5
2350	20180803	0.0	0
2352	20180803	1052.0	268
2353	20180803	313.0	563
2356	20180803	0.0	0
2357	20180803	959.0	439
2361	20180803	546.0	302
2364	20180803	700.0	9
2365	20180803	627.0	10
2366	20180803	3002.0	8
2368	20180803	0.0	0
2369	20180803	304.0	470
2385	20180803	353.0	142
2386	20180803	430.0	125
2387	20180803	357.0	107
2388	20180803	1449.0	123
2393	20180803	617.0	6
2394	20180803	1506.0	7
2395	20180803	1590.0	6
2398	20180803	683.0	84
2399	20180803	638.0	4
2401	20180803	1213.0	277
2402	20180803	273.0	845
2444	20180803	360.0	3739
2452	20180803	927.0	72
2455	20180803	0.0	0
2475	20180803	499.0	16
2476	20180803	110.0	11
2479	20180803	0.0	0
2486	20180803	599.0	2
2488	20180803	0.0	0
2494	20180803	4000.0	1
2495	20180803	0.0	0
2496	20180803	4000.0	1
2507	20180803	0.0	0
2524	20180803	1308.0	3135
2528	20180803	3577.0	403
2536	20180803	174.0	17
2569	20180803	170.0	5
2570	20180803	150.0	3
2571	20180803	150.0	2
2574	20180803	150.0	3
2575	20180803	110.0	1
2576	20180803	0.0	0
2577	20180803	362.0	24
2579	20180803	293.0	202
2580	20180803	0.0	0
2581	20180803	100.0	133
2583	20180803	132.0	272
2584	20180803	624.0	573
2585	20180803	270.0	2
2587	20180803	270.0	1
2588	20180803	905.0	54
2589	20180803	130.0	1
2591	20180803	3970.0	27
2593	20180803	4189.0	29
2595	20180803	0.0	0
2596	20180803	0.0	0
2597	20180803	894.0	5116
2598	20180803	0.0	0
2604	20180803	400.0	1
2613	20180803	150.0	1019
2616	20180803	216.0	7480
2618	20180803	724.0	1593
2620	20180803	180.0	19
2631	20180803	150.0	74
2633	20180803	100.0	1
2634	20180803	367.0	22485
2636	20180803	1000.0	1
2640	20180803	355.0	7
2642	20180803	362.0	273
2643	20180803	736.0	207
2662	20180803	32035.0	42
2675	20180803	0.0	0
2676	20180803	500.0	14
2677	20180803	500.0	1
2684	20180803	259.0	367
2687	20180803	400.0	10
2694	20180803	645.0	3056
2705	20180803	700.0	1
2710	20180803	0.0	0
2717	20180803	0.0	0
2734	20180803	136.0	642
2748	20180803	603.0	159
2766	20180803	10000.0	2
2789	20180803	13750.0	2
2795	20180803	12800.0	1
2799	20180803	8839.0	1
2841	20180803	100.0	6
2842	20180803	130.0	19
2843	20180803	0.0	0
2850	20180803	0.0	0
2864	20180803	0.0	0
2948	20180803	100.0	7
2954	20180803	343750.0	8
2956	20180803	0.0	0
2957	20180803	0.0	0
2969	20180803	110.0	14
2970	20180803	110.0	450
2971	20180803	260.0	3
2972	20180803	180.0	1
2974	20180803	0.0	0
2977	20180803	310.0	31
2978	20180803	1167.0	21
2980	20180803	220.0	1
2982	20180803	0.0	0
2983	20180803	2886.0	1
2984	20180803	220.0	1
2986	20180803	0.0	0
2996	20180803	3875.0	1
2997	20180803	310.0	3
2998	20180803	0.0	0
3002	20180803	220.0	2
3003	20180803	0.0	0
3004	20180803	250.0	3
3019	20180803	110.0	634
3020	20180803	0.0	0
3092	20180803	549000.0	1
3096	20180803	2330.0	1
3106	20180803	97500.0	2
3133	20180803	0.0	0
3134	20180803	0.0	0
3142	20180803	2824.0	13
3222	20180803	9536.0	93
3233	20180803	0.0	0
3234	20180803	100.0	1
3235	20180803	0.0	0
3238	20180803	14479.0	5
3285	20180803	730.0	2
3319	20180803	0.0	0
3323	20180803	19634.0	1886
3324	20180803	23081.0	2697
3326	20180803	20071.0	755
3337	20180803	0.0	0
3338	20180803	47462.0	41
3344	20180803	0.0	0
3361	20180803	750.0	138
3363	20180803	0.0	0
3364	20180803	0.0	0
3401	20180803	5840.0	4
3440	20180803	9468.0	1522
3447	20180803	6986.0	7
3463	20180803	505.0	15
3464	20180803	8560.0	5
3488	20180803	3198.0	295
3498	20180803	0.0	0
3499	20180803	0.0	0
3500	20180803	17480.0	3
3509	20180803	787.0	911
3510	20180803	100.0	97
3511	20180803	1069.0	1699
3512	20180803	100.0	140
3513	20180803	100.0	11
3514	20180803	100.0	113
3544	20180803	0.0	0
3545	20180803	0.0	0
3553	20180803	0.0	0
3554	20180803	0.0	0
3568	20180803	19599.0	5
3573	20180803	1900.0	2
3575	20180803	351.0	4433
3593	20180803	752.0	93
3600	20180803	0.0	0
3601	20180803	20000.0	2
3603	20180803	1874.0	4
3624	20180803	0.0	0
3625	20180803	0.0	0
3626	20180803	0.0	0
3627	20180803	0.0	0
3634	20180803	0.0	0
3637	20180803	0.0	0
3643	20180803	14887.0	13
3656	20180803	0.0	0
3657	20180803	0.0	0
3658	20180803	0.0	0
3659	20180803	0.0	0
3660	20180803	0.0	0
3668	20180803	0.0	0
3687	20180803	140.0	34
3708	20180803	9876.0	2
3805	20180803	455.0	2
3806	20180803	647.0	14
3831	20180803	130.0	62
3843	20180803	0.0	0
3849	20180803	196.0	1
3853	20180803	0.0	0
3855	20180803	0.0	0
3857	20180803	340.0	171
3858	20180803	250.0	1
3859	20180803	0.0	0
3860	20180803	380.0	19
3864	20180803	0.0	0
3865	20180803	246.0	1
3867	20180803	342.0	250
3869	20180803	135.0	3
3870	20180803	0.0	0
3920	20180803	0.0	0
3986	20180803	0.0	0
4037	20180803	400.0	4
4038	20180803	400.0	3
4132	20180803	266.0	19
4192	20180803	0.0	0
4199	20180803	2100.0	61
4279	20180803	1516.0	7
4355	20180803	0.0	0
4385	20180803	1399.0	1
4408	20180803	190000.0	2
4410	20180803	481500.0	2
4508	20180803	22125.0	1405
4524	20180803	188.0	2
4653	20180803	43333.0	3
4665	20180803	0.0	0
4666	20180803	170.0	1
4718	20180803	0.0	0
4719	20180803	100.0	1
4736	20180803	14838.0	18
4899	20180803	124900.0	1
4948	20180803	792.0	1780
4950	20180803	100.0	4
4953	20180803	100.0	1
4960	20180803	116.0	14
5048	20180803	210.0	397
5075	20180803	600.0	3
5110	20180803	39063.0	11
5122	20180803	14500000.0	1
5125	20180803	0.0	0
5126	20180803	0.0	0
5127	20180803	0.0	0
5128	20180803	0.0	0
5130	20180803	0.0	0
5227	20180803	7778.0	1176
5232	20180803	9902.0	593
5236	20180803	0.0	0
5332	20180803	0.0	0
5460	20180803	997979.0	5
5469	20180803	100.0	159
5470	20180803	2020.0	448
5472	20180803	377.0	170
5517	20180803	0.0	0
5531	20180803	100.0	1
5553	20180803	90000000.0	1
5555	20180803	0.0	0
5568	20180803	100.0	25
5569	20180803	100.0	20
5570	20180803	100.0	23
5642	20180803	12550.0	2
5644	20180803	110.0	72
5659	20180803	0.0	0
5660	20180803	0.0	0
5661	20180803	1288260.0	2
5703	20180803	2999.0	911
5721	20180803	11560.0	5
5730	20180803	137.0	607
5740	20180803	100.0	2
5745	20180803	299.0	1
5748	20180803	3427.0	252
5789	20180803	121.0	2018
5801	20180803	0.0	0
5807	20180803	0.0	0
5808	20180803	100.0	10
5810	20180803	100.0	1
5811	20180803	100.0	1
5812	20180803	100.0	1
5818	20180803	0.0	0
5823	20180803	0.0	0
5824	20180803	0.0	0
5825	20180803	0.0	0
5830	20180803	0.0	0
5832	20180803	0.0	0
5834	20180803	0.0	0
5918	20180803	0.0	0
5919	20180803	0.0	0
5920	20180803	0.0	0
5925	20180803	6000000.0	1
5955	20180803	318.0	1
5969	20180803	0.0	0
5970	20180803	0.0	0
5971	20180803	1870000.0	4
5973	20180803	3489000.0	3
5975	20180803	2430000.0	3
5977	20180803	0.0	0
5979	20180803	0.0	0
5982	20180803	407.0	25
5995	20180803	0.0	0
6011	20180803	0.0	0
6012	20180803	0.0	0
6013	20180803	120.0	1
6014	20180803	100.0	3
6015	20180803	130.0	152
6016	20180803	0.0	0
6017	20180803	0.0	0
6023	20180803	190.0	1
6024	20180803	240.0	1
6025	20180803	100.0	44
6026	20180803	100.0	7
6028	20180803	0.0	0
6033	20180803	0.0	0
6034	20180803	0.0	0
6042	20180803	784.0	4
6047	20180803	2000.0	4
6048	20180803	2000.0	2
6063	20180803	125000.0	1
6074	20180803	116.0	49
6075	20180803	259.0	161
6076	20180803	100.0	12
6077	20180803	100.0	395
6079	20180803	100.0	1
6080	20180803	100.0	4
6081	20180803	100.0	1
6082	20180803	100.0	124
6083	20180803	100.0	4
6085	20180803	100.0	33
6126	20180803	0.0	0
6142	20180803	100.0	13
6155	20180803	6396.0	1
6252	20180803	0.0	0
6266	20180803	248.0	1
6269	20180803	182.0	36
6272	20180803	211.0	84
6274	20180803	274.0	908
6275	20180803	611.0	68
6276	20180803	277.0	171
6278	20180803	144.0	44
6280	20180803	211.0	24
6282	20180803	287.0	148
6283	20180803	112.0	717
6284	20180803	110.0	16
6285	20180803	0.0	0
6292	20180803	187.0	230
6293	20180803	141.0	2530
6302	20180803	100.0	50
6303	20180803	100.0	16
6317	20180803	3585.0	27
6348	20180803	1098.0	2
6365	20180803	100.0	155
6366	20180803	100.0	70
6394	20180803	120.0	3
6414	20180803	100.0	158
6415	20180803	132.0	153
6416	20180803	118.0	56
6418	20180803	0.0	0
6419	20180803	100.0	7
6420	20180803	100.0	1
6422	20180803	140.0	49
6513	20180803	250000.0	1
6517	20180803	0.0	0
6523	20180803	240000.0	2
6528	20180803	0.0	0
6587	20180803	0.0	0
6588	20180803	68071.0	7
6688	20180803	290.0	153
6696	20180803	600.0	967
6702	20180803	0.0	0
6703	20180803	0.0	0
6706	20180803	360.0	163
6707	20180803	222.0	20
6708	20180803	198.0	3
6709	20180803	323.0	296
6710	20180803	773.0	114
6711	20180803	231.0	194
6712	20180803	100.0	33
6713	20180803	160.0	108
6714	20180803	0.0	0
6716	20180803	190.0	304
6717	20180803	0.0	0
6718	20180803	479.0	7148
6720	20180803	158.0	1
6721	20180803	860.0	116
6722	20180803	0.0	0
6723	20180803	320.0	40
6724	20180803	176.0	1
6774	20180803	29000.0	1
6809	20180803	2000.0	14
6853	20180803	100.0	112
6856	20180803	38900.0	1
6860	20180803	98400000.0	2
6868	20180803	100.0	169
6870	20180803	101.0	55
6872	20180803	100.0	77
6883	20180803	5900.0	5
6902	20180803	0.0	0
7004	20180803	1499.0	3996
7037	20180803	600000.0	2
7061	20180803	9996.0	155
7177	20180803	100.0	459
7187	20180803	921.0	356
7188	20180803	0.0	0
7190	20180803	345.0	68
7191	20180803	100.0	899
7192	20180803	0.0	0
7194	20180803	111.0	28
7195	20180803	250.0	374
7196	20180803	100.0	5
7199	20180803	0.0	0
7202	20180803	126.0	812
7203	20180803	456.0	262
7204	20180803	142.0	814
7205	20180803	100.0	745
7206	20180803	100.0	1353
7207	20180803	495.0	217
7208	20180803	100.0	9736
7209	20180803	100.0	531
7210	20180803	777.0	1661
7211	20180803	102.0	7852
7212	20180803	458.0	223
7216	20180803	100.0	8
7220	20180803	100.0	158
7223	20180803	100.0	4
7228	20180803	538.0	1270
7232	20180803	0.0	0
7243	20180803	100.0	204
7244	20180803	100.0	81
7266	20180803	3722.0	61
7308	20180803	100.0	7
7309	20180803	100.0	30
7310	20180803	100.0	7
7331	20180803	110.0	4
7333	20180803	100.0	1
7342	20180803	2173.0	15
7355	20180803	1009.0	12
7356	20180803	176.0	1
7357	20180803	156.0	28
7359	20180803	212.0	1402
7363	20180803	0.0	0
7364	20180803	0.0	0
7365	20180803	220.0	54
7366	20180803	875.0	61
7367	20180803	184.0	73
7369	20180803	0.0	0
7370	20180803	2604.0	1536
7371	20180803	360.0	15
7372	20180803	1767.0	3429
7410	20180803	190.0	4
7420	20180803	2705.0	4
7508	20180803	130.0	3
7509	20180803	100.0	3
7510	20180803	110.0	3
7560	20180803	100.0	1
7603	20180803	100.0	1
7604	20180803	100.0	1
7605	20180803	0.0	0
7606	20180803	100.0	1
7614	20180803	100.0	1
7615	20180803	0.0	0
7617	20180803	0.0	0
7619	20180803	0.0	0
7624	20180803	0.0	0
7625	20180803	0.0	0
7626	20180803	0.0	0
7627	20180803	0.0	0
7630	20180803	0.0	0
7631	20180803	0.0	0
7776	20180803	2350000.0	1
7801	20180803	327500.0	4
7842	20180803	1930.0	165
7843	20180803	1030.0	110
7968	20180803	100.0	261
8171	20180803	100.0	11
8173	20180803	100.0	1
8174	20180803	0.0	0
8176	20180803	100.0	55
8206	20180803	300.0	310
8207	20180803	300.0	67
8208	20180803	100.0	1143
8209	20180803	150.0	84
8210	20180803	100.0	422
8211	20180803	199.0	17361
8229	20180803	5114813.0	3
8230	20180803	100.0	5
8260	20180803	159750000.0	2
8319	20180803	0.0	0
8320	20180803	100.0	4
8321	20180803	0.0	0
8331	20180803	0.0	0
8334	20180803	0.0	0
8408	20180803	100.0	966
8412	20180803	0.0	0
8413	20180803	100.0	33
8425	20180803	138.0	8913
8442	20180803	0.0	0
8467	20180803	0.0	0
8489	20180803	192.0	2075
8688	20180803	360.0	3
8692	20180803	118.0	75
8698	20180803	8652.0	88
8704	20180803	6929.0	10
8736	20180803	4234090.0	4
8763	20180803	285.0	191843
8827	20180803	8106.0	17
8857	20180803	8437.0	6
8876	20180803	0.0	0
8898	20180803	100.0	10
8899	20180803	0.0	0
8901	20180803	0.0	0
8905	20180803	100.0	10
8906	20180803	0.0	0
8916	20180803	2900000.0	2
8917	20180803	1500000.0	1
8918	20180803	3333300.0	5
8946	20180803	65000.0	2
9013	20180803	56167.0	3
9022	20180803	20347.0	147
9034	20180803	100.0	39802
9046	20180803	1000.0	6
9047	20180803	1000.0	8
9048	20180803	1000.0	6
9051	20180803	100.0	7
9054	20180803	100.0	8
9055	20180803	100.0	6
9057	20180803	100.0	6
9063	20180803	101.0	31
9066	20180803	100.0	7
9076	20180803	39900.0	4
9077	20180803	49999.0	1
9083	20180803	100.0	128
9085	20180803	101.0	5402
9138	20180803	150.0	2
9139	20180803	150.0	1
9153	20180803	300.0	96
9154	20180803	138.0	89
9155	20180803	100.0	135
9156	20180803	100.0	106
9157	20180803	100.0	242
9158	20180803	133.0	241
9160	20180803	108.0	471
9161	20180803	100.0	125
9164	20180803	31691.0	2065
9169	20180803	39582.0	18
9171	20180803	19427.0	67
9173	20180803	23662.0	63
9177	20180803	9364.0	58
9179	20180803	18858.0	64
9180	20180803	100.0	129
9187	20180803	8514.0	1577
9204	20180803	40232.0	59
9207	20180803	78333.0	3
9212	20180803	2250.0	4
9214	20180803	0.0	0
9223	20180803	123055.0	6
9225	20180803	577629.0	15
9226	20180803	110.0	4
9227	20180803	281.0	9
9233	20180803	36133.0	5
9291	20180803	4300.0	25
9317	20180803	1752.0	54
9364	20180803	380.0	5
9384	20180803	5630.0	400
9396	20180803	16388.0	414
9403	20180803	17499.0	1
9421	20180803	5400000.0	1
9441	20180803	100.0	22
9442	20180803	110.0	21
9460	20180803	1228454.0	9
9470	20180803	735300.0	2
9479	20180803	52539.0	74
9480	20180803	45834.0	89
9481	20180803	5112.0	60
9482	20180803	1041.0	56
9483	20180803	11161.0	65
9484	20180803	9768.0	121
9485	20180803	1099.0	75
9486	20180803	16462.0	230
9495	20180803	493.0	84
9500	20180803	450.0	988
9501	20180803	926.0	3598
9502	20180803	501.0	194
9510	20180803	808.0	48
9515	20180803	5952.0	949
9537	20180803	49742.0	17287
9539	20180803	0.0	0
9540	20180803	0.0	0
9541	20180803	53710820.0	5
9545	20180803	1005.0	217
9546	20180803	39856.0	21
9548	20180803	190.0	1
9564	20180803	142814.0	34
9566	20180803	190738.0	8
9567	20180803	390.0	1
9569	20180803	5272500.0	4
9571	20180803	390.0	3
9587	20180803	0.0	0
9590	20180803	0.0	0
9627	20180803	891765.0	119
9629	20180803	2099.0	186
9632	20180803	1000.0	1
9633	20180803	8000.0	2
9634	20180803	1000.0	1
9635	20180803	198750.0	4
9637	20180803	323167.0	6
9639	20180803	209000.0	3
9641	20180803	192500.0	4
9643	20180803	305000.0	1
9645	20180803	244583.0	4
9689	20180803	28914286.0	7
9727	20180803	4998.0	13
9729	20180803	0.0	0
9731	20180803	1795.0	1
9732	20180803	0.0	0
9734	20180803	425.0	2
9763	20180803	25999.0	6
9764	20180803	49974.0	2
9765	20180803	40000.0	4
9766	20180803	15000.0	2
9792	20180803	7599.0	5
9808	20180803	33232.0	49
9835	20180803	36315400.0	6
9898	20180803	449.0	1
9920	20180803	43103477.0	13
9939	20180803	32239714.0	49
